-- Logs begin at Mon 2021-04-05 20:21:25 UTC, end at Tue 2021-04-06 03:13:14 UTC. --
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: W0406 03:12:01.034749    1294 driver-call.go:149] FlexVolume: driver call failed: executable: /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds, args: [init], error: fork/exec /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds: no such file or directory, output: ""
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: W0406 03:12:01.069681    1294 driver-call.go:149] FlexVolume: driver call failed: executable: /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds, args: [init], error: fork/exec /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds: no such file or directory, output: ""
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.069705    1294 plugins.go:747] Error dynamically probing plugins: Error creating Flexvolume plugin from directory nodeagent~uds, skipping. Error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.069975    1294 driver-call.go:266] Failed to unmarshal output for command: init, output: "", error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: W0406 03:12:01.069986    1294 driver-call.go:149] FlexVolume: driver call failed: executable: /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds, args: [init], error: fork/exec /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds: no such file or directory, output: ""
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.070008    1294 plugins.go:747] Error dynamically probing plugins: Error creating Flexvolume plugin from directory nodeagent~uds, skipping. Error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.070198    1294 driver-call.go:266] Failed to unmarshal output for command: init, output: "", error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: W0406 03:12:01.070210    1294 driver-call.go:149] FlexVolume: driver call failed: executable: /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds, args: [init], error: fork/exec /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds: no such file or directory, output: ""
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.070222    1294 plugins.go:747] Error dynamically probing plugins: Error creating Flexvolume plugin from directory nodeagent~uds, skipping. Error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.070407    1294 driver-call.go:266] Failed to unmarshal output for command: init, output: "", error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: W0406 03:12:01.070416    1294 driver-call.go:149] FlexVolume: driver call failed: executable: /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds, args: [init], error: fork/exec /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds: no such file or directory, output: ""
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.070427    1294 plugins.go:747] Error dynamically probing plugins: Error creating Flexvolume plugin from directory nodeagent~uds, skipping. Error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.070702    1294 driver-call.go:266] Failed to unmarshal output for command: init, output: "", error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: W0406 03:12:01.070715    1294 driver-call.go:149] FlexVolume: driver call failed: executable: /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds, args: [init], error: fork/exec /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds: no such file or directory, output: ""
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.070727    1294 plugins.go:747] Error dynamically probing plugins: Error creating Flexvolume plugin from directory nodeagent~uds, skipping. Error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.071155    1294 driver-call.go:266] Failed to unmarshal output for command: init, output: "", error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: W0406 03:12:01.071169    1294 driver-call.go:149] FlexVolume: driver call failed: executable: /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds, args: [init], error: fork/exec /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds: no such file or directory, output: ""
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.071191    1294 plugins.go:747] Error dynamically probing plugins: Error creating Flexvolume plugin from directory nodeagent~uds, skipping. Error: unexpected end of JSON input
Apr 06 03:12:01 ip-10-17-16-128 kubelet[1294]: E0406 03:12:01.926424    1294 kubelet.go:2188] Container runtime network not ready: NetworkReady=false reason:NetworkPluginNotReady message:Network plugin returns error: cni plugin not initialized
Apr 06 03:12:03 ip-10-17-16-128 kubelet[1294]: E0406 03:12:03.752009    1294 controller.go:144] failed to ensure lease exists, will retry in 7s, error: Get "https://k8s-control-plane-lb-85ee5000397df985.elb.us-east-2.amazonaws.com:6443/apis/coordination.k8s.io/v1/namespaces/kube-node-lease/leases/ip-10-17-16-128?timeout=10s": dial tcp 10.17.11.140:6443: connect: connection refused
Apr 06 03:12:03 ip-10-17-16-128 kubelet[1294]: E0406 03:12:03.991298    1294 kubelet.go:1666] Failed creating a mirror pod for "kube-controller-manager-ip-10-17-16-128_kube-system(535a2daa5bead1d1b7e5fcbf5c31282f)": Post "https://k8s-control-plane-lb-85ee5000397df985.elb.us-east-2.amazonaws.com:6443/api/v1/namespaces/kube-system/pods": dial tcp 10.17.11.140:6443: connect: connection refused
Apr 06 03:12:04 ip-10-17-16-128 kubelet[1294]: E0406 03:12:04.048509    1294 driver-call.go:266] Failed to unmarshal output for command: init, output: "", error: unexpected end of JSON input
Apr 06 03:12:04 ip-10-17-16-128 kubelet[1294]: W0406 03:12:04.048536    1294 driver-call.go:149] FlexVolume: driver call failed: executable: /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds, args: [init], error: fork/exec /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds: no such file or directory, output: ""
Apr 06 03:12:04 ip-10-17-16-128 kubelet[1294]: E0406 03:12:04.048555    1294 plugins.go:747] Error dynamically probing plugins: Error creating Flexvolume plugin from directory nodeagent~uds, skipping. Error: unexpected end of JSON input
Apr 06 03:12:04 ip-10-17-16-128 kubelet[1294]: E0406 03:12:04.048978    1294 driver-call.go:266] Failed to unmarshal output for command: init, output: "", error: unexpected end of JSON input
Apr 06 03:12:04 ip-10-17-16-128 kubelet[1294]: W0406 03:12:04.048996    1294 driver-call.go:149] FlexVolume: driver call failed: executable: /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds, args: [init], error: fork/exec /usr/libexec/kubernetes/kubelet-plugins/volume/exec/nodeagent~uds/uds: no such file or directory, output: ""
Apr 06 03:12:04 ip-10-17-16-128 kubelet[1294]: E0406 03:12:04.049013    1294 plugins.go:747] Error dynamically probing plugins: Error creating Flexvolume plugin from directory nodeagent~uds, skipping. Error: unexpected end of JSON input
